,name,ID,YouthMapper,institution
586,srijana subedi,-1,True,tribhuvan university - institute of engineering - pashchimanchal campus
587,kd singh,-1,True,tribhuvan university - institute of engineering - pashchimanchal campus
588,bikram26,-1,True,tribhuvan university - institute of engineering - pashchimanchal campus
589,rajan kumar adhikari,-1,True,tribhuvan university - institute of engineering - pashchimanchal campus
590,pragati28,-1,True,tribhuvan university - institute of engineering - pashchimanchal campus
591,lawrence otai,-1,True,uganda christian university - mbale university college
592,ashawthing,10512,False,unknown
593,ronnymachika,-1,True,uganda christian university - mbale university college
594,tsebeni,-1,True,uganda christian university - mbale university college
595,herbert256,-1,True,uganda christian university - mbale university college
596,omaatum,-1,True,uganda christian university - mbale university college
597,mafabi erico,-1,True,uganda christian university - mbale university college
598,more,-1,True,uganda christian university - mbale university college
599,dianaalvarez,-1,True,universidad de antioquia
600,ana marìa,-1,True,universidad de antioquia
601,kitarm,-1,True,universidad de antioquia
602,tavom,-1,True,universidad de antioquia
603,josepastrana17,-1,True,universidad de antioquia
604,andres sejin,-1,True,universidad de antioquia
605,tomasvm,-1,True,universidad de antioquia
606,santiagovergara,-1,True,universidad de antioquia
607,vivianaaristizábal,-1,True,universidad de antioquia
608,ialvarezc,-1,True,universidad de antioquia
609,ana maría,-1,True,universidad de antioquia
610,jeison garcia lopera,-1,True,universidad de antioquia
611,xiomara gelvez pelaez,-1,True,universidad de antioquia
612,david1989,-1,True,universidad de antioquia
613,paolagiraldo1,-1,True,universidad de antioquia
614,juan pablo gómez hernández,-1,True,universidad de antioquia
615,jesicagomez,-1,True,universidad de antioquia
616,felgonz,-1,True,universidad de antioquia
617,sergiomar91,-1,True,universidad de antioquia
618,lina_martinez,-1,True,universidad de antioquia
619,santiago8a,-1,True,universidad de antioquia
620,estefania mora,-1,True,universidad de antioquia
621,eydermosquera,-1,True,universidad de antioquia
622,zaki.nader_ingenieriaudea,-1,True,universidad de antioquia
623,fabio neira alzate,-1,True,universidad de antioquia
624,daniela ochoa cadavid,-1,True,universidad de antioquia
625,alexandert9,-1,True,universidad de antioquia
626,carolina ortega,-1,True,universidad de antioquia
627,elber josè pabuena mendoza,-1,True,universidad de antioquia
628,mariafpv,-1,True,universidad de antioquia
629,fabiolaperez1,-1,True,universidad de antioquia
630,renny2808,-1,True,universidad de antioquia
631,jorge ríos,-1,True,universidad de antioquia
632,josea.rodriguez@udea.edu.co,-1,True,universidad de antioquia
633,€heo,-1,True,universidad de antioquia
634,jorge ivan villegas cano,-1,True,universidad de antioquia
635,andres zc,-1,True,universidad de antioquia
636,jhon zuluaga,-1,True,universidad de antioquia
637,linares ocean,-1,True,universidad de antioquia
638,stiven-rodriguez,-1,True,universidad de antioquia
639,maryelena,-1,True,universidad de antioquia
640,gina gil,-1,True,universidad de antioquia
641,steven rivera,-1,True,universidad de antioquia
642,carlosnobles,-1,True,universidad de antioquia
643,maria camila ricardo calle,-1,True,universidad de la guajira
644,karenmartinez,-1,True,universidad de panama
645,maritza20er,-1,True,universidad de panama
646,tinago,-1,True,universidad de panama
647,stefanieivette,-1,True,universidad de panama
648,martinezk1012,-1,True,universidad de panama
649,angelortbless,-1,True,universidad de panama
650,2408cristinagomez,-1,True,universidad de panama
651,jfguevara507,-1,True,universidad de panama
652,lrocha,-1,True,universidad distrital francisco jose de caldas
653,angpezam,-1,True,universidad distrital francisco jose de caldas
654,weilisiu,-1,True,universidad nacional de ingenieria
655,ymayorga,-1,True,universidad nacional de ingenieria
656,garcinette,-1,True,universidad nacional de ingenieria
657,argeñaltadeo,-1,True,universidad nacional de ingenieria
658,lamorenasa,-1,True,universidad nacional de ingenieria
659,uni1307,-1,True,universidad nacional de ingenieria
660,dguillen,-1,True,universidad nacional de ingenieria
661,yaarxz,-1,True,universidad nacional de ingenieria
662,theclaush,-1,True,universidad nacional de ingenieria
663,bambayou,-1,True,université de n'zérékoré
664,donpaul,-1,True,université de n'zérékoré
665,adeline,-1,True,université de n'zérékoré
666,foromogobouzatazia,-1,True,université de n'zérékoré
667,abdoulaye yalika,-1,True,université de n'zérékoré
668,ephraim tandoh,-1,True,university of cape coast
669,david afo-kangah,-1,True,university of cape coast
670,altom ebenezer,-1,True,university of cape coast
671,bert nii odoi manieson,-1,True,university of cape coast
672,klenam nuworkpor,-1,True,university of cape coast
673,opoku simon,-1,True,university of cape coast
674,djan michael atuahene,-1,True,university of cape coast
675,japhter som odei,-1,True,university of cape coast
676,attamiah jonas,-1,True,university of cape coast
677,bright abekah,-1,True,university of cape coast
678,emmanuel narteh aklie,-1,True,university of cape coast
679,batsa oaul akumatey,-1,True,university of cape coast
680,eustace gerald f.,-1,True,university of cape coast
681,dsane,-1,True,university of cape coast
682,amoah bartholomew,-1,True,university of cape coast
683,kyei baffour princess,-1,True,university of cape coast
684,daddah priscilla,-1,True,university of cape coast
685,osmjames,-1,True,university of cape coast
686,lamptey michael,-1,True,university of cape coast
687,freddyblay,-1,True,university of cape coast
688,qwajo osm,-1,True,university of cape coast
689,mbilmarfus154,-1,True,university of cape coast
690,asante silas obeng,-1,True,university of cape coast
691,selorm,-1,True,university of cape coast
692,tusker,-1,True,university of cape coast
693,carldovi15,-1,True,university of cape coast
694,gado%20wahab,-1,True,university of cape coast
695,prescilla,-1,True,university of cape coast
696,abigail nana ama baidoo,-1,True,university of cape coast
697,oceanblue,-1,True,university of cape coast
698,lengendary1,-1,True,university of cape coast
699,dkq,-1,True,university of cape coast
700,ekua,-1,True,university of cape coast
701,lorlonyo,-1,True,university of cape coast
702,rafat ibrahim,-1,True,university of cape coast
703,linayeboah,-1,True,university of cape coast
704,dzifadede,-1,True,university of cape coast
705,marinsiah,-1,True,university of cape coast
706,stephen cruickshank mills,-1,True,university of cape coast
707,abigail ohui appiah,-1,True,university of cape coast
708,nana ama,-1,True,university of cape coast
709,adasoogo joseph,-1,True,university of cape coast
710,akua asantuaa,-1,True,university of cape coast
711,owusu appiah amos,-1,True,university of cape coast
712,kobby,-1,True,university of cape coast
713,tornyeviadzi antoinette,-1,True,university of cape coast
714,augustine,-1,True,university of cape coast
715,udjoe,-1,True,university of cape coast
716,barnabas owusu agyei,-1,True,university of cape coast
717,queeny123,-1,True,university of cape coast
718,bernard nyagblordzro,-1,True,university of cape coast
719,bervelyn,-1,True,university of cape coast
720,osm bright,-1,True,university of cape coast
721,carl dovi,-1,True,university of cape coast
722,charles appiah,-1,True,university of cape coast
723,christa,-1,True,university of cape coast
724,obeng nimako,-1,True,university of cape coast
725,aku sedodo,-1,True,university of cape coast
726,amoako,-1,True,university of cape coast
727,afrane,-1,True,university of cape coast
728,ladydian,-1,True,university of cape coast
729,blutty,-1,True,university of cape coast
730,doris ama,-1,True,university of cape coast
731,ebenezer,-1,True,university of cape coast
732,osmebenezer,-1,True,university of cape coast
733,emmanuel adjei gyapong,-1,True,university of cape coast
734,okwesie,-1,True,university of cape coast
735,eric aboagye,-1,True,university of cape coast
736,jackson6,-1,True,university of cape coast
737,maameyaa,-1,True,university of cape coast
738,esther mensah,-1,True,university of cape coast
739,osm eugenia,-1,True,university of cape coast
740,teskov,-1,True,university of cape coast
741,lina yeboah,-1,True,university of cape coast
742,fauzia,-1,True,university of cape coast
743,francisdebrah,-1,True,university of cape coast
744,francisegoeh,-1,True,university of cape coast
745,freddy blay,-1,True,university of cape coast
746,gladys,-1,True,university of cape coast
747,godfred,-1,True,university of cape coast
748,musicmonster,-1,True,university of cape coast
749,jacob blay heys,-1,True,university of cape coast
750,jso acid,-1,True,university of cape coast
751,efua ofoe,-1,True,university of cape coast
752,jennifer,-1,True,university of cape coast
753,jennifer okwesi,-1,True,university of cape coast
754,jenny ampomah,-1,True,university of cape coast
755,kanjin bilinyi futureman,-1,True,university of cape coast
756,kenneth,-1,True,university of cape coast
757,gabriel,-1,True,university of cape coast
758,linda ayaane,-1,True,university of cape coast
759,louis mawusi,-1,True,university of cape coast
760,lucy kissiwaah,-1,True,university of cape coast
761,marfus,-1,True,university of cape coast
762,martin gbadago,-1,True,university of cape coast
763,adwoa,-1,True,university of cape coast
764,izpah,-1,True,university of cape coast
765,muriel blessed,-1,True,university of cape coast
766,oscaropoku,-1,True,university of cape coast
767,obiba,-1,True,university of cape coast
768,peter @ucc,-1,True,university of cape coast
769,peter mensah,-1,True,university of cape coast
770,osm_priscilla,-1,True,university of cape coast
771,osmpriscilla,-1,True,university of cape coast
772,ibrahim rafat,-1,True,university of cape coast
773,ahadzi richard kwasi,-1,True,university of cape coast
774,richard oppong tieku,-1,True,university of cape coast
775,gawu richmond teye,-1,True,university of cape coast
776,kessiwaa,-1,True,university of cape coast
777,sabina,-1,True,university of cape coast
778,sam kofi hayford,-1,True,university of cape coast
779,klaus2g,-1,True,university of cape coast
780,kofi sammy,-1,True,university of cape coast
781,fiah silas mawuena,-1,True,university of cape coast
782,stephen nuamah,-1,True,university of cape coast
783,stephen oteng dankwah,-1,True,university of cape coast
784,albysyl,-1,True,university of cape coast
785,imamtambo,-1,True,university of dar es salaam
786,cntar,-1,True,university of dar es salaam
